"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time"
"1059",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Body Weight","2015-03-23","fed",30988,"40200","16:00:00"
"1060",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31180,"2580,2620,2460,2580,2480","16:00:00"
"1061",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31219,"13990","16:00:00"
"1062",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Lean Mass","2015-03-23","fed",31220,"25070","16:00:00"
"1063",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Body Weight","2015-03-30","fed",32133,"39600","15:30:00"
"1064",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32159,"2750,2700,2850,2640,2490","15:30:00"
"1065",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32202,"13880","15:30:00"
"1066",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2120,198,7244,"C57BL/6J","Lean Mass","2015-03-30","fed",32203,"24250","15:30:00"
"1067",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2014-11-26","fed",19295,"25000",NA
"1068",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19296,"1670",NA
"1069",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2014-11-26","fed",19297,"22760",NA
"1070",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2014-12-01","fed",19480,"24000",NA
"1071",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19481,"1620",NA
"1072",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2014-12-01","fed",19482,"21710",NA
"1073",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2014-12-02","fasted",19574,"21700",NA
"1074",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19593,"820",NA
"1075",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2014-12-02","fasted",19612,"20290",NA
"1076",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2014-12-16","fed",20897,"25400",NA
"1077",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20898,"3480",NA
"1078",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2014-12-16","fed",20899,"21230",NA
"1079",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2014-12-30","fed",21300,"28700",NA
"1080",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21301,"5020",NA
"1081",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2014-12-30","fed",21302,"23100",NA
"1082",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-01-13","fed",22862,"31200",NA
"1083",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22863,"7110",NA
"1084",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-01-13","fed",22864,"23060",NA
"1085",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-01-27","fed",23947,"32700",NA
"1086",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23977,"8370",NA
"1087",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-01-27","fed",24007,"23130",NA
"1088",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-02-10","fed",25316,"33200",NA
"1089",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25348,"8990",NA
"1090",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-02-10","fed",25374,"23160",NA
"1091",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27043,"11200",NA
"1092",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-02-24","fed",27074,"24050",NA
"1093",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-02-24","fed",27197,"36200",NA
"1094",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27221,"2430,2340,2120,2140,2000",NA
"1095",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28180,"9070","15:30:00"
"1096",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-03-02","fed",28181,"22990","15:30:00"
"1097",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-03-02","fed",28223,"33000","15:30:00"
"1098",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28253,"3180,2580,2520,2720,2820","15:30:00"
"1099",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28678,"10070",NA
"1100",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-03-09","fed",28708,"22530",NA
"1101",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-03-09","fed",28738,"33100",NA
"1102",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28758,"2430,2290,2210,2520,2160",NA
"1103",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-03-16","fed",29886,"35800","15:30:00"
"1104",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29953,"12520","15:30:00"
"1105",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-03-16","fed",29954,"22520","15:30:00"
"1106",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-03-23","fed",30984,"34200","16:00:00"
"1107",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31181,"1530,2110,1620,1980,1810","16:00:00"
"1108",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31217,"12210","16:00:00"
"1109",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-03-23","fed",31218,"20960","16:00:00"
"1110",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Body Weight","2015-03-30","fed",32132,"30400","15:30:00"
"1111",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32160,"1960,2060,2030,2220,2540","15:30:00"
"1112",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32200,"9660","15:30:00"
"1113",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2121,198,7245,"C57BL/6J","Lean Mass","2015-03-30","fed",32201,"19590","15:30:00"
"1114",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2014-11-26","fed",19298,"24700",NA
"1115",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19299,"2890",NA
"1116",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2014-11-26","fed",19300,"21180",NA
"1117",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2014-12-01","fed",19483,"23800",NA
"1118",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19484,"2450",NA
"1119",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2014-12-01","fed",19485,"20930",NA
"1120",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2014-12-02","fasted",19575,"23700",NA
"1121",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19594,"2100",NA
"1122",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2014-12-02","fasted",19613,"20930",NA
"1123",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2014-12-16","fed",20900,"28500",NA
"1124",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20901,"5810",NA
"1125",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2014-12-16","fed",20902,"22150",NA
"1126",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2014-12-30","fed",21303,"32600",NA
"1127",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21304,"8520",NA
"1128",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2014-12-30","fed",21305,"23030",NA
"1129",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-01-13","fed",22865,"36600",NA
"1130",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22866,"12310",NA
"1131",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-01-13","fed",22867,"23570",NA
"1132",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-01-27","fed",23948,"38900",NA
"1133",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23975,"14150",NA
"1134",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-01-27","fed",24005,"23580",NA
"1135",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-02-10","fed",25317,"41600",NA
"1136",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25351,"15840",NA
"1137",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-02-10","fed",25377,"24940",NA
"1138",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27044,"18140",NA
"1139",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-02-24","fed",27075,"25300",NA
"1140",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-02-24","fed",27198,"44600",NA
"1141",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27222,"3070,2530,2750,2110,2650",NA
"1142",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28182,"16500","15:30:00"
"1143",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-03-02","fed",28183,"24750","15:30:00"
"1144",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-03-02","fed",28224,"42500","15:30:00"
"1145",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28254,"2480,2420,2450,2120,2320","15:30:00"
"1146",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28677,"16460",NA
"1147",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-03-09","fed",28707,"23850",NA
"1148",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-03-09","fed",28737,"41200",NA
"1149",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28759,"2120,2350,2500,2660,2360",NA
"1150",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-03-16","fed",29888,"40700","15:30:00"
"1151",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29955,"16080","15:30:00"
"1152",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-03-16","fed",29956,"23620","15:30:00"
"1153",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Body Weight","2015-03-23","fed",30980,"35900","16:00:00"
"1154",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31182,"1570,1880,1750,1750,1930","16:00:00"
"1155",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31215,"13450","16:00:00"
"1156",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2122,198,7246,"C57BL/6J","Lean Mass","2015-03-23","fed",31216,"21510","16:00:00"
"1157",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2014-11-26","fed",19301,"25000",NA
"1158",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19302,"2150",NA
"1159",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2014-11-26","fed",19303,"22260",NA
"1160",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2014-12-01","fed",19486,"20700",NA
"1161",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19487,"1640",NA
"1162",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2014-12-01","fed",19488,"18810",NA
"1163",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2014-12-02","fasted",19576,"18800",NA
"1164",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19595,"780",NA
"1165",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2014-12-02","fasted",19614,"17510",NA
"1166",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2014-12-16","fed",20927,"28000",NA
"1167",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20928,"4370",NA
"1168",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2014-12-16","fed",20929,"23110",NA
"1169",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2014-12-30","fed",21330,"31700",NA
"1170",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21331,"6340",NA
"1171",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2014-12-30","fed",21332,"25390",NA
"1172",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-01-13","fed",22892,"34300",NA
"1173",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22893,"8650",NA
"1174",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-01-13","fed",22894,"25030",NA
"1175",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-01-27","fed",23957,"37300",NA
"1176",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23987,"10910",NA
"1177",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-01-27","fed",24017,"25460",NA
"1178",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-02-10","fed",25326,"38400",NA
"1179",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25357,"11520",NA
"1180",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-02-10","fed",25383,"25690",NA
"1181",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27051,"11270",NA
"1182",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-02-24","fed",27081,"26860",NA
"1183",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28200,"9500","15:30:00"
"1184",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-03-02","fed",28201,"25220","15:30:00"
"1185",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-03-02","fed",28233,"35700","15:30:00"
"1186",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28263,"2000,2590,2560,2230,2270","15:30:00"
"1187",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28689,"7500",NA
"1188",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-03-09","fed",28719,"25070",NA
"1189",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-03-09","fed",28749,"33200",NA
"1190",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28752,"2790,2310,1470,2020,2120",NA
"1191",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-03-16","fed",29897,"34800","15:30:00"
"1192",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29977,"9460","15:30:00"
"1193",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-03-16","fed",29978,"24330","15:30:00"
"1194",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-03-23","fed",31028,"32700","16:00:00"
"1195",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31034,"2540,2450,2200,2350,2540","16:00:00"
"1196",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31243,"9230","16:00:00"
"1197",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-03-23","fed",31244,"22360","16:00:00"
"1198",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-03-30","fed",32142,"30800","15:30:00"
"1199",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32161,"2930,2210,2290,2230,2180","15:30:00"
"1200",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32221,"8610","15:30:00"
"1201",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Lean Mass","2015-03-30","fed",32222,"21080","15:30:00"
"1202",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Body Weight","2015-02-24","fed",33134,"38900",NA
"1203",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2123,198,7247,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",33140,"3140,3320,2890,2770,2630",NA
"1204",65,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Body Weight","2014-11-26","fed",19304,"26700",NA
"1205",65,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19305,"2160",NA
"1206",65,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Lean Mass","2014-11-26","fed",19306,"23830",NA
"1207",70,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Body Weight","2014-12-01","fed",19489,"22000",NA
"1208",70,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19490,"980",NA
"1209",70,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Lean Mass","2014-12-01","fed",19491,"20730",NA
"1210",71,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Body Weight","2014-12-02","fasted",19577,"20100",NA
"1211",71,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19596,"590",NA
"1212",71,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Lean Mass","2014-12-02","fasted",19615,"18790",NA
"1213",85,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Body Weight","2014-12-16","fed",20903,"29000",NA
"1214",85,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20904,"4860",NA
"1215",85,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Lean Mass","2014-12-16","fed",20905,"23330",NA
"1216",99,FALSE,"C57BL/6J","Sacrificed","2105-04-08","M","+/+",2124,33070,7248,"C57BL/6J","Body Weight","2014-12-30","fed",21306,"33300",NA
