"","X.1","ensembl_transcript_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","gene_biotype","external_gene_name","ensembl_gene_id"
"12894",12894,"ENSMUST00000063119",0.835077806626938,-1.98424973867575,1.53442997566599,1.55544586192676,0.212333281464794,1,2715,"protein_coding","Rxfp4","ENSMUSG00000049741"
"12895",12895,"ENSMUST00000063127",4.79931504425792,0.820570982030205,1.22706483695687,0.445920227210635,0.504278767906434,1,25012,"protein_coding","5430402E10Rik","ENSMUSG00000044121"
"12896",12896,"ENSMUST00000063132",0.0614953573407423,1.80786205777498,3.51048144411258,0.393249748056895,0.530596123535829,1,48994,"protein_coding","Svs3b","ENSMUSG00000050383"
"12897",12897,"ENSMUST00000063136",6.93130013198599,0.146901383351624,1.48776395482406,0.00929758457411367,0.923183844873631,1,80717,"protein_coding","Otop1","ENSMUSG00000051596"
"12898",12898,"ENSMUST00000063138",149.349474953459,0.76050407334217,0.572467624359874,1.63648844028833,NA,NA,108244,"protein_coding","Msl3l2","ENSMUSG00000047669"
"12899",12899,"ENSMUST00000063140",0.840264336774628,1.13105152344899,3.17469014508756,0.14337273110803,0.704950819170617,1,80886,"protein_coding","Hcrtr2","ENSMUSG00000032360"
"12900",12900,"ENSMUST00000063144",0,NA,NA,NA,NA,NA,10964,"protein_coding","Olfr1451","ENSMUSG00000046913"
"12901",12901,"ENSMUST00000063151",0,NA,NA,NA,NA,NA,19230,"protein_coding","Olfr479","ENSMUSG00000043855"
"12903",12903,"ENSMUST00000063166",224.634807156344,2.88114730171972,1.31731859688804,1.17118323464507,NA,NA,52729,"protein_coding","Fam71b","ENSMUSG00000020401"
"12904",12904,"ENSMUST00000063168",0.122990714681485,2.46600510973139,3.44839997779715,0.650642983662408,0.419882889905914,1,34076,"protein_coding","Olfr780","ENSMUSG00000049573"
"12905",12905,"ENSMUST00000063169",2.84966645444935,0.6121475576108,0.838821227710871,0.539129374978913,0.462793765784074,1,13873,"protein_coding","Dleu7","ENSMUSG00000048281"
"12907",12907,"ENSMUST00000063192",6995.26793933922,0.155017481358228,1.1293758367028,0.0183596183434815,0.89221840701687,1,53862,"protein_coding","Tmem150c","ENSMUSG00000050640"
"35442",35442,"ENSMUST00000139743",237.912369667354,1.69171889703461,0.939817502408107,1.3805646372335,NA,NA,12444,"protein_coding","Fam229b","ENSMUSG00000051736"
"12910",12910,"ENSMUST00000063216",25.076820025296,0.185650394151086,0.322864449760396,0.330876025315831,0.565143707388344,1,56732,"protein_coding","5730507C01Rik","ENSMUSG00000073197"
"12911",12911,"ENSMUST00000063219",775.510112101873,3.43445351265804,1.34386433819473,1.44146846542196,NA,NA,81346,"protein_coding","Pabpc2","ENSMUSG00000051732"
"21133",21133,"ENSMUST00000102930",2022.44308883167,0.0235683139096258,0.20731824148594,0.0128969434251758,0.909582863417777,1,65612,"protein_coding","Ewsr1","ENSMUSG00000009079"
"12913",12913,"ENSMUST00000063249",756.670577161265,0.091646319401904,0.242929586479984,0.140648637753429,0.707637028260579,1,6216,"protein_coding","Xrcc1","ENSMUSG00000051768"
"12914",12914,"ENSMUST00000063251",34.9155917818535,2.26565627857552,1.4371600720721,0.844287606519742,NA,NA,48612,"protein_coding","Wfdc15a","ENSMUSG00000051769"
"12915",12915,"ENSMUST00000063262",150.731064404333,0.146847238268111,0.257619320397357,0.316625733107259,0.573642547143755,1,87390,"protein_coding","Zfp68","ENSMUSG00000058291"
"12916",12916,"ENSMUST00000063263",4.53685280727313,1.53988558572979,1.27065046525471,0.741842832853237,0.389071191815803,1,28545,"protein_coding","Iqcj","ENSMUSG00000051777"
"29622",29622,"ENSMUST00000120327",293.847853892585,0.114062678158488,0.61173424737137,0.0338428424857682,0.854041506544495,1,70207,"protein_coding","Tmem175","ENSMUSG00000013495"
"12918",12918,"ENSMUST00000063278",9286.06949107368,0.776111023147828,0.549762430392406,1.95395206409518,0.162161613972892,1,10172,"protein_coding","Agt","ENSMUSG00000031980"
"12919",12919,"ENSMUST00000063289",0,NA,NA,NA,NA,NA,34116,"protein_coding","Olfr284","ENSMUSG00000051793"
"12920",12920,"ENSMUST00000063292",1.48454112833825,1.29353330200883,2.05926748891295,0.325196181505355,NA,NA,93621,"protein_coding","Krt73","ENSMUSG00000063661"
"24307",24307,"ENSMUST00000109081",112.171207039296,4.16138509283137,2.10779090087662,1.71090116320703,NA,NA,58367,"protein_coding","Cdkl3","ENSMUSG00000020389"
"15247",15247,"ENSMUST00000075299",112.647899898246,-0.237296727509681,0.367600937108581,0.385154329312712,0.534857553680462,1,10362,"protein_coding","Ppargc1b","ENSMUSG00000033871"
"12924",12924,"ENSMUST00000063317",41.1995298638149,3.17889797627839,1.69845891448555,0.82619581428024,NA,NA,34939,"protein_coding","Adam6b","ENSMUSG00000051804"
"21878",21878,"ENSMUST00000105257",580.56310138383,1.7715695389722,0.968904798779817,2.16413230164932,0.141264342334032,1,24252,"protein_coding","Slc16a7","ENSMUSG00000020102"
"50455",50455,"ENSMUST00000184143",99.9496433724288,2.63629614045286,1.21962908274487,1.65620517138706,NA,NA,30120,"protein_coding","Cox6b2","ENSMUSG00000051811"
"50014",50014,"ENSMUST00000182625",920.54682065052,0.031719146821915,0.592198069812307,0.00274408168638729,0.958222736221079,1,25927,"protein_coding","Sox12","ENSMUSG00000051817"
"12930",12930,"ENSMUST00000063340",0.708173893321816,3.62970678313356,3.13509002926002,0.329291553443991,0.566076545132854,1,49479,"protein_coding","Rhox2a","ENSMUSG00000051827"
"28595",28595,"ENSMUST00000116641",744.115340286182,0.442945538372002,0.311193882525333,1.98166638340678,0.159214966774138,1,49381,"protein_coding","Lmf1","ENSMUSG00000002279"
"12933",12933,"ENSMUST00000063359",10.791589187591,1.19941790680422,1.00724991540978,1.29315762825895,0.255466854465707,1,26229,"protein_coding","Gypa","ENSMUSG00000051839"
"51744",51744,"ENSMUST00000189220",366.280732334312,0.0908424584495216,0.206459233501267,0.193469999026263,0.660044123965561,1,37354,"protein_coding","Agfg1","ENSMUSG00000026159"
"12935",12935,"ENSMUST00000063384",190.038972759155,-0.704842287707469,0.64245856664833,0.720666705351192,0.395925304769735,1,70725,"protein_coding","Cxx1c","ENSMUSG00000051851"
"36031",36031,"ENSMUST00000141798",90.4787645055799,0.268190384112929,0.429301429361436,0.381765857418543,0.536659691280839,1,95207,"protein_coding","Sphk1","ENSMUSG00000061878"
"12938",12938,"ENSMUST00000063414",1158.08001767831,0.0594843694563619,0.2495779682622,0.0567473328686106,0.811712802633644,1,33416,"protein_coding","Tbc1d22a","ENSMUSG00000051864"
"12939",12939,"ENSMUST00000063417",1225.20352552583,-0.184640641696189,0.227931046737392,0.654847885593028,0.418384747718736,1,9822,"protein_coding","Srsf7","ENSMUSG00000024097"
"12940",12940,"ENSMUST00000063425",0.0614953573407423,1.80786205777498,3.51048144411258,0.393249748056895,0.530596123535829,1,53118,"protein_coding","Vmn2r72","ENSMUSG00000051877"
"17473",17473,"ENSMUST00000088132",238.919423546917,-0.0730216525968973,0.542714233674093,0.0169057196895039,0.89654902337446,1,58316,"protein_coding","Eya2","ENSMUSG00000017897"
"18381",18381,"ENSMUST00000093141",2.58409594970364,0.22876719069463,1.124730974323,0.0382846795845353,0.844872606099156,1,16209,"protein_coding","Rasgef1c","ENSMUSG00000020374"
"12943",12943,"ENSMUST00000063445",131.725000322305,-0.102990181259752,0.410848818294754,0.0628510308295915,0.802045226676371,1,55836,"protein_coding","Klhdc1","ENSMUSG00000051890"
"12945",12945,"ENSMUST00000063456",107.516469972723,2.94344149643957,1.53402311530624,0.977576159735861,NA,NA,37431,"protein_coding","Tex37","ENSMUSG00000051896"
"12946",12946,"ENSMUST00000063463",14.5528287745549,-0.327316812938767,0.446167421908161,0.540655940948,0.462161010342433,1,31102,"protein_coding","Gm21994","ENSMUSG00000074735"
"12947",12947,"ENSMUST00000063465",317.019659433191,-0.171661226798316,0.279917358818176,0.367575213611559,0.544328960214568,1,26179,"protein_coding","Wnt5a","ENSMUSG00000021994"
"38099",38099,"ENSMUST00000148731",13.0231363562285,-1.24955229468311,0.963681459071023,1.52409121150646,0.217001419304119,1,105146,"protein_coding","Ptprr","ENSMUSG00000020151"
"12949",12949,"ENSMUST00000063481",3.88191254493637,0.105507728767272,0.776927121101513,0.0170581754833847,0.896086244234317,1,67910,"protein_coding","9830107B12Rik","ENSMUSG00000073386"
"12950",12950,"ENSMUST00000063489",0.0420736556665716,-0.925872240260379,3.53060286952678,0.133726203998057,0.714599441567528,1,17303,"protein_coding","Tas2r144","ENSMUSG00000051917"
"12951",12951,"ENSMUST00000063492",4.24304773740514,-0.684957771217127,1.00345440587696,0.45974594104878,0.497742731888923,1,100923,"protein_coding","Rspo2","ENSMUSG00000051920"
"18046",18046,"ENSMUST00000091354",2837.55422840278,0.0538220434440977,0.736650359325517,0.00510499562506084,0.943040212234241,1,81211,"protein_coding","Tpd52","ENSMUSG00000027506"
"44630",44630,"ENSMUST00000168252",513.206242061237,1.78737058078298,1.61138860417048,1.0080783113205,NA,NA,20964,"protein_coding","Sult2a8","ENSMUSG00000030378"
"12957",12957,"ENSMUST00000063517",582.885581224763,0.138270700945175,0.409820273570652,0.112834683351878,0.736939684113233,1,33033,"protein_coding","Spats2","ENSMUSG00000051934"
"41704",41704,"ENSMUST00000161326",478.15004099957,0.223998745227432,0.241264348669019,0.84506235204762,0.357952937765245,1,5588,"protein_coding","Naa50","ENSMUSG00000022698"
"12959",12959,"ENSMUST00000063523",68.0682110926052,4.17475893640835,1.81499314545525,1.07746690258028,NA,NA,48353,"protein_coding","Prss58","ENSMUSG00000051936"
"12960",12960,"ENSMUST00000063524",3.43720296054309,2.58702072850001,1.89620172458093,0.594726864993589,NA,NA,145,"protein_coding","5031410I06Rik","ENSMUSG00000051940"
"12961",12961,"ENSMUST00000063530",2.8826302881004,0.801118687345966,1.62734964996404,0.166302724213523,0.683418817406537,1,79941,"protein_coding","Gsdmc4","ENSMUSG00000055748"
"12962",12962,"ENSMUST00000063531",856.332536045485,0.240375083648888,0.636434625052713,0.0860500719307424,0.769260046200851,1,33570,"protein_coding","Cdkn2c","ENSMUSG00000028551"
"51376",51376,"ENSMUST00000187742",2.62192453822313,-0.21765812928538,0.973010113948518,0.0451860568868057,0.831662277784038,1,101501,"protein_coding","2010005H15Rik","ENSMUSG00000095620"
"12965",12965,"ENSMUST00000063544",1079.30480124022,0.100862999231408,1.05711922750103,0.0077005186255974,0.930073312900896,1,6894,"protein_coding","Slc7a4","ENSMUSG00000022756"
"28170",28170,"ENSMUST00000115354",116.35261253001,4.20909593836485,1.9453562635852,0.916021978824261,NA,NA,25960,"protein_coding","Rnf133","ENSMUSG00000051956"
"12967",12967,"ENSMUST00000063551",111.722683846033,-0.136106446623741,0.72872771301178,0.0180230176628697,0.893205021489424,1,8807,"protein_coding","Rgs7bp","ENSMUSG00000021719"
"12968",12968,"ENSMUST00000063562",601.444138422672,0.689866667531314,0.51934410085627,1.61867243519021,0.2032769969317,1,5536,"protein_coding","Mipep","ENSMUSG00000021993"
"12969",12969,"ENSMUST00000063563",1.62520111274295,-1.36269957916782,1.3624075034772,0.719195796310125,0.396407829280571,1,108564,"protein_coding","Nanos2","ENSMUSG00000051965"
"12970",12970,"ENSMUST00000063570",3.97186023534071,0.00442196068849088,1.49845188473467,6.54168306368774e-06,0.99795927569186,1,6970,"protein_coding","Tlr11","ENSMUSG00000051969"
"12971",12971,"ENSMUST00000063574",397.410240939993,0.0214846265211722,0.148002109453045,0.0210220758675064,0.884718833182155,1,66594,"protein_coding","Tsr3","ENSMUSG00000015126"
"29974",29974,"ENSMUST00000121520",1751.36019809995,-0.253398700596268,0.394975061855894,0.406052960292982,0.523979696004035,1,66452,"protein_coding","Zmym3","ENSMUSG00000031310"
"12973",12973,"ENSMUST00000063578",8.82043826421493,0.873678559265859,1.01203976247428,0.741119142523161,0.389302612565715,1,15648,"protein_coding","Ghrhr","ENSMUSG00000004654"
"19441",19441,"ENSMUST00000098068",17.6445046334449,-0.0814367334263121,0.865624138541125,0.00883104204584129,0.925130108833565,1,80669,"protein_coding","Palb2","ENSMUSG00000044702"
"27833",27833,"ENSMUST00000114847",4.58694547289708,0.114621629926953,1.8175409088315,0.00325278536581664,0.954518752144209,1,102238,"protein_coding","Casr","ENSMUSG00000051980"
"12980",12980,"ENSMUST00000063632",168.233660096438,-0.161940651702644,0.27628002728125,0.337012502840025,0.561558758918496,1,19377,"protein_coding","Sec31b","ENSMUSG00000051984"
"12981",12981,"ENSMUST00000063635",45.2953016797544,1.39995145114931,1.70948303926794,0.19302921433615,NA,NA,30606,"protein_coding","Radil","ENSMUSG00000029576"
"12982",12982,"ENSMUST00000063641",316.108707046697,0.0724018179243372,0.272410173798099,0.0669674316997089,0.795804478240861,1,100143,"protein_coding","Smim11","ENSMUSG00000051989"
"23523",23523,"ENSMUST00000107853",439.220495349968,-0.227940596452041,0.508591347153112,0.200104339145298,0.654636639650639,1,96316,"protein_coding","Mbtd1","ENSMUSG00000059474"
"16834",16834,"ENSMUST00000084510",86.7866784746916,0.618212825055802,1.18631135308703,0.204501896973369,0.651111322950323,1,59892,"protein_coding","Whrn","ENSMUSG00000039137"
"12986",12986,"ENSMUST00000063654",24.2462988635448,-0.733989687016783,0.572665232344386,1.59208738172853,0.20702815855696,1,17470,"protein_coding","Btla","ENSMUSG00000052013"
"12987",12987,"ENSMUST00000063656",0.113067249759121,0.77217483808614,3.45164398018323,0.0434343129958936,0.834909626416961,1,30480,"protein_coding","A330070K13Rik","ENSMUSG00000052014"
"27713",27713,"ENSMUST00000114666",1306.09353922716,0.0836973899974908,0.180457204164342,0.214669553556973,0.643131816999968,1,103080,"protein_coding","Atp6v1a","ENSMUSG00000052459"
"12989",12989,"ENSMUST00000063663",44.2410691937108,0.385348553509292,0.271363780744109,2.01345966253996,0.155909426643789,1,83624,"protein_coding","B3gat2","ENSMUSG00000026156"
"34625",34625,"ENSMUST00000136839",38.084675491666,0.41172956417275,0.349338304502959,1.39273747553312,0.237943349054519,1,106364,"protein_coding","Pfdn4","ENSMUSG00000052033"
"12993",12993,"ENSMUST00000063683",595.396447989911,-0.094568054064295,0.243541889720427,0.149394333371305,0.699114828147702,1,62580,"protein_coding","Tagap1","ENSMUSG00000052031"
"12994",12994,"ENSMUST00000063690",12.3017070494246,0.511227335726877,0.702272857178894,0.429377080568202,0.512294763688298,1,9795,"protein_coding","Dhrs9","ENSMUSG00000027068"
"12995",12995,"ENSMUST00000063694",1272.79209227623,-0.181965090409467,0.301864182861808,0.338629305962513,0.560621482996742,1,71327,"protein_coding","Klf13","ENSMUSG00000052040"
"12996",12996,"ENSMUST00000063704",14.1714881806538,-0.0119524883583574,0.640101455782649,0.000330026250253468,0.98550592793184,1,33732,"protein_coding","Gm13152","ENSMUSG00000078496"
"12997",12997,"ENSMUST00000063707",140.261703380711,2.3608217960588,1.18703948000232,1.32259295873203,NA,NA,21395,"protein_coding","Stpg1","ENSMUSG00000028801"
"24357",24357,"ENSMUST00000109155",593.184643819345,0.0852760309193011,0.457981354383627,0.0341206706100934,0.853450373490671,1,106165,"protein_coding","Zfp217","ENSMUSG00000052056"
"12999",12999,"ENSMUST00000063716",0,NA,NA,NA,NA,NA,50584,"protein_coding","Olfr901","ENSMUSG00000052058"
"13002",13002,"ENSMUST00000063719",841.014501286665,0.0893810328184226,0.147031123463815,0.370682707899391,0.542632368851975,1,95698,"protein_coding","Tmem9","ENSMUSG00000026411"
"13003",13003,"ENSMUST00000063726",2.71324990555531,3.01014595562406,2.69851561947825,0.296885673849637,NA,NA,23658,"protein_coding","Gm5072","ENSMUSG00000094861"
"13005",13005,"ENSMUST00000063750",36.054992521182,0.0423859666127407,0.364081884706895,0.0131904113935946,0.908564400364965,1,52538,"protein_coding","Rarb","ENSMUSG00000017491"
"13006",13006,"ENSMUST00000063761",279.11334833561,0.509169447029721,0.564529262433819,0.739612439582174,NA,NA,25312,"protein_coding","Cpt1c","ENSMUSG00000007783"
"22689",22689,"ENSMUST00000106527",217.515490024877,1.84437496562928,1.25590599915878,1.16974985955173,0.279452643591331,1,19654,"protein_coding","Acsm3","ENSMUSG00000030935"
"13008",13008,"ENSMUST00000063771",36.0366360177548,0.221636265406302,0.577609069898135,0.116306141280234,0.733075831495885,1,67112,"protein_coding","Rgs14","ENSMUSG00000052087"
"13009",13009,"ENSMUST00000063775",239.575438063351,-0.0849225995394934,0.224940367826265,0.139744180925675,0.708535463586766,1,28120,"protein_coding","Ldlrad4","ENSMUSG00000024544"
"43599",43599,"ENSMUST00000165710",64.0410365833977,-1.18807825227909,1.27866273643987,0.830236346720568,0.362204195795491,1,25782,"protein_coding","Prss51","ENSMUSG00000052099"
"24949",24949,"ENSMUST00000110127",673.198492118267,0.26305177167705,0.384838961322075,0.45818863674026,0.498471735061803,1,65806,"protein_coding","Slc25a42","ENSMUSG00000002346"
"54775",54775,"ENSMUST00000201352",597.723386712628,-0.274930387850735,0.221072801574284,1.51879584207413,0.21780180921475,1,51479,"protein_coding","Bre","ENSMUSG00000052139"
"13015",13015,"ENSMUST00000063814",590.477245048036,-0.133244713821859,0.250470364783571,0.282098438174927,0.595329113114463,1,66883,"protein_coding","Gnpda1","ENSMUSG00000052102"
"13016",13016,"ENSMUST00000063816",429.234622152128,0.0888756396118925,0.639572451174774,0.0189637166170655,0.890470555607643,1,84464,"protein_coding","D630039A03Rik","ENSMUSG00000052117"
"49479",49479,"ENSMUST00000180077",190.942749595306,-0.0487219311616694,0.173477525361612,0.0790893792141389,0.77853526926969,1,56247,"protein_coding","Cebpzos","ENSMUSG00000062691"
"13019",13019,"ENSMUST00000063824",22.5955484333819,0.881600934099411,1.12660484660119,0.610693607369171,0.434526774188108,1,97879,"protein_coding","Rasal3","ENSMUSG00000052142"
"43114",43114,"ENSMUST00000164532",368.024020235743,0.189148868311457,0.24074254092366,0.611962747941305,0.434049756537283,1,19325,"protein_coding","Fam49b","ENSMUSG00000022378"
"13021",13021,"ENSMUST00000063839",144.547208792103,-0.252946604882552,0.28807316596082,0.770062846509035,0.380197610957584,1,14277,"protein_coding","Rbm12b2","ENSMUSG00000052137"
"13022",13022,"ENSMUST00000063854",1268.93180449775,-0.045602307359053,0.269992755081925,0.0285326903576788,0.865862538534109,1,15222,"protein_coding","Ppp4r2","ENSMUSG00000052144"
"13024",13024,"ENSMUST00000063858",7.69881639947976,-0.176433632233873,0.799648389592215,0.0487145703116028,0.825315305346459,1,55170,"protein_coding","Gm9869","ENSMUSG00000052143"
"13026",13026,"ENSMUST00000063871",61.04104849866,-0.307485803052279,0.466656305797463,0.380632273189207,0.537265048573418,1,58763,"protein_coding","Cbln3","ENSMUSG00000040380"
"13027",13027,"ENSMUST00000063879",452.815267288297,0.571527709135959,0.263294572197485,4.72174686622401,0.0297834716424088,1,80204,"protein_coding","Ppap2c","ENSMUSG00000052151"
"13028",13028,"ENSMUST00000063882",314.832712506197,-0.46835302332196,0.815822058801783,0.31734503356725,0.573207568063065,1,67470,"protein_coding","Dcun1d4","ENSMUSG00000051674"
"13029",13029,"ENSMUST00000063886",333.749041552637,-0.0852805412638757,0.147109541501051,0.336615306113401,0.561789477479506,1,95414,"protein_coding","Acvr2a","ENSMUSG00000052155"
"13030",13030,"ENSMUST00000063888",480.751153255543,-0.00262330023929532,0.486042190486289,1.77670452217171e-05,0.996636848903459,1,28580,"protein_coding","Pld4","ENSMUSG00000052160"
"13033",13033,"ENSMUST00000063918",2.75190715639136,0.863810525526352,0.855672537201539,1.03027668627075,0.310093690887905,1,28167,"protein_coding","Sp8","ENSMUSG00000048562"
"13034",13034,"ENSMUST00000063920",1.73086149507661,0.943984421610727,0.831073767388379,1.26140025843429,0.261386207122937,1,46897,"protein_coding","Art2b","ENSMUSG00000030651"
"13035",13035,"ENSMUST00000063923",0,NA,NA,NA,NA,NA,55746,"protein_coding","Olfr849","ENSMUSG00000052182"
"13036",13036,"ENSMUST00000063956",23.3155856095878,0.991765438081581,0.762831583512908,1.40614685223051,0.235697092295147,1,108547,"protein_coding","Cd177","ENSMUSG00000052212"
"13037",13037,"ENSMUST00000063957",0,NA,NA,NA,NA,NA,33524,"protein_coding","Hbb-bh1","ENSMUSG00000052217"
"13039",13039,"ENSMUST00000063976",750.927076972687,0.350472997064125,0.159732213125038,4.81579670066859,0.028200032880007,1,30714,"protein_coding","Opa3","ENSMUSG00000052214"
"13040",13040,"ENSMUST00000063977",323.483065648441,0.261201951519618,1.00947296997362,0.0586856480572635,0.808585517755775,1,13662,"protein_coding","Ppp1r36","ENSMUSG00000052221"
"13041",13041,"ENSMUST00000063980",229.166439405378,0.198281334422842,0.38586213662336,0.257121327757005,0.612104774661691,1,53894,"protein_coding","Zkscan7","ENSMUSG00000063488"
"13042",13042,"ENSMUST00000063982",366.674244760465,0.121956441757427,0.18702373345145,0.42646550904476,0.513728385159749,1,87561,"protein_coding","Fzd5","ENSMUSG00000045005"
"52830",52830,"ENSMUST00000193734",364.497288213287,-0.293433282140061,0.306064223394574,0.912408063533377,0.339476294940216,1,88278,"protein_coding","Tbl1xr1","ENSMUSG00000027630"
"13044",13044,"ENSMUST00000063989",191.696018957696,0.446227127315733,0.455251313452708,0.907321088851148,NA,NA,108872,"protein_coding","Zfp438","ENSMUSG00000050945"
"13045",13045,"ENSMUST00000064002",0.186278927224154,-3.11591668848503,3.34875672085384,1.07477178770357,0.299870094020968,1,19040,"protein_coding","Gm9871","ENSMUSG00000052236"
"13046",13046,"ENSMUST00000064016",170.952274676493,-0.676021838587724,0.743120993809205,0.465425231453963,0.495099338905711,1,78276,"protein_coding","Gpr17","ENSMUSG00000052229"
"20936",20936,"ENSMUST00000102683",1330.70815454913,-0.149447035627751,0.584296750549377,0.0629079760931859,0.80195743385166,1,91607,"protein_coding","Tom1l2","ENSMUSG00000000538"
"42711",42711,"ENSMUST00000163588",142.210182326126,0.0961095312023862,0.5023835355742,0.0331029662194169,0.855628081872727,1,48468,"protein_coding","Ston1","ENSMUSG00000033855"
"13051",13051,"ENSMUST00000064054",90.1889700295821,0.637651972807398,0.730785489078666,0.632390787752882,0.426479711097177,1,23284,"protein_coding","Syt1","ENSMUSG00000035864"
"13052",13052,"ENSMUST00000064061",37.2329867443428,-0.174401663831612,1.10639079128403,0.0231733874560121,0.879007049706333,1,314,"protein_coding","Scrt2","ENSMUSG00000060257"
"27401",27401,"ENSMUST00000114151",1101.71125686551,0.196409152876721,0.355237714918129,0.272968153164186,0.601347623987065,1,59509,"protein_coding","Immt","ENSMUSG00000052337"
"13054",13054,"ENSMUST00000064067",297.57801784611,-0.103573783800129,0.10571522355805,0.953245325174777,0.328894601163815,1,35861,"protein_coding","Smug1","ENSMUSG00000036061"
"13055",13055,"ENSMUST00000064068",8.81190120995239,0.793025900508496,0.890270228293858,0.754698849436807,0.384992612778842,1,92284,"protein_coding","Fpr2","ENSMUSG00000052270"
"13056",13056,"ENSMUST00000064076",0.0498975584939093,1.55112426028804,3.5188349504407,0.252955701808842,0.615001523593343,1,65825,"protein_coding","Tnni3k","ENSMUSG00000040086"
"13057",13057,"ENSMUST00000064091",351.557523356925,0.256452969089523,0.337480621645388,0.540975738296908,0.462028629980841,1,61405,"protein_coding","Ptpn4","ENSMUSG00000026384"
"13059",13059,"ENSMUST00000064099",3362.28564017298,0.0115100586929715,0.235791567059026,0.00237423722285257,0.961137539788416,1,108511,"protein_coding","Ppp6r1","ENSMUSG00000052296"
"13060",13060,"ENSMUST00000064102",0,NA,NA,NA,NA,NA,101756,"protein_coding","Olfr1463","ENSMUSG00000096365"
"13061",13061,"ENSMUST00000064104",2109.6449795754,-0.172556926582906,0.403093543933776,0.18254596156811,0.6691943496978,1,41267,"protein_coding","Cdc42se2","ENSMUSG00000052298"
"13062",13062,"ENSMUST00000064107",542.418819582571,0.363104941746308,0.688097755708948,0.264477314359738,0.607060731036016,1,22757,"protein_coding","Tbc1d30","ENSMUSG00000052302"
"13063",13063,"ENSMUST00000064110",1.59223284587422,4.88667855987931,3.09825672111612,0.48099576371758,NA,NA,13487,"protein_coding","Doc2a","ENSMUSG00000052301"
"13064",13064,"ENSMUST00000064129",348.475877777147,0.456951727145437,0.962397193640361,0.19086933347873,0.662194061659758,1,94475,"protein_coding","Ttc39a","ENSMUSG00000028555"
"13065",13065,"ENSMUST00000064139",3124.74823276863,0.315955266503065,0.429680873167879,0.490671026224163,0.483628127643515,1,53673,"protein_coding","Ppap2b","ENSMUSG00000028517"
"39943",39943,"ENSMUST00000154704",271.299255889093,0.068308878564307,0.186249210081608,0.134783938946896,0.713522556451462,1,54264,"protein_coding","Dcaf17","ENSMUSG00000041966"
"13068",13068,"ENSMUST00000064162",9.15273415295867,7.38466118963956,3.06629624301866,0.807406870153301,NA,NA,23626,"protein_coding","1700024B05Rik","ENSMUSG00000052334"
"13069",13069,"ENSMUST00000064165",223.193060008621,-0.179581177580072,0.308504113469264,0.337491216108305,0.561280931516422,1,2653,"protein_coding","Cx3cr1","ENSMUSG00000052336"
"13070",13070,"ENSMUST00000064166",10.0249429981936,-0.236362519002164,0.498487750414548,0.222508165087405,0.637135432066942,1,29985,"protein_coding","Gpr20","ENSMUSG00000045281"
"13072",13072,"ENSMUST00000064174",221.085202933093,0.264245909941689,1.09344879319796,0.0539922911381439,0.816256539825047,1,32561,"protein_coding","Cemip","ENSMUSG00000052353"
"13073",13073,"ENSMUST00000064187",1363.0817410586,-0.118953707207304,0.468696186918801,0.0512408692237045,0.820917966537937,1,96714,"protein_coding","Thra","ENSMUSG00000058756"
"20938",20938,"ENSMUST00000102688",815.914430797311,-0.119144195620495,0.471928074278518,0.0637679928460102,0.800636643766574,1,63476,"protein_coding","Rai1","ENSMUSG00000062115"
"13075",13075,"ENSMUST00000064192",100.989788672319,3.22114208452871,1.6211368779981,0.91238239829471,NA,NA,92888,"protein_coding","Zdhhc19","ENSMUSG00000052363"
"13076",13076,"ENSMUST00000064196",61.8459012640521,-0.0328868150606386,0.443815923951271,0.00548652275418249,0.94095383833053,1,50302,"protein_coding","B630019K06Rik","ENSMUSG00000052364"
"13077",13077,"ENSMUST00000064200",1143.97322033315,-0.0355243288923945,0.198562488332886,0.0320284043987158,0.857965330516203,1,21348,"protein_coding","Tmem106c","ENSMUSG00000052369"
"13078",13078,"ENSMUST00000064204",32.5487459247784,1.79176322477456,0.921215819187405,3.6135709224649,0.0573099395840946,1,86578,"protein_coding","Actn2","ENSMUSG00000052374"
"13079",13079,"ENSMUST00000064214",31902.9416137362,0.325803698134463,1.2878752733916,0.0557736029392686,0.813305137233132,1,64532,"protein_coding","Rnase9","ENSMUSG00000052382"
"13081",13081,"ENSMUST00000064230",477.867407778599,0.210393851610698,0.214811062453068,0.962505263967017,0.326556484459905,1,3183,"protein_coding","Rft1","ENSMUSG00000052395"
"13082",13082,"ENSMUST00000064231",18.7949229915458,1.55746288279211,0.93858797484782,1.73978478564013,0.187166098132015,1,98121,"protein_coding","Mogat2","ENSMUSG00000052396"
"13083",13083,"ENSMUST00000064234",10140.3254512316,0.0547695420954164,0.747524144838595,0.00525540192478502,0.942208660073782,1,35655,"protein_coding","Ezr","ENSMUSG00000052397"
"20705",20705,"ENSMUST00000101499",197.738992440621,0.0899728758952982,0.178692283845581,0.253580369757259,0.614565236123,1,98551,"protein_coding","Cbll1","ENSMUSG00000020659"
"13085",13085,"ENSMUST00000064244",546.874116930809,0.47752249899764,0.421671224787702,1.27712918509428,0.25843349788248,1,102839,"protein_coding","Rexo4","ENSMUSG00000052406"
"13086",13086,"ENSMUST00000064257",650.781721768928,-0.151623717407655,0.834910385616577,0.030934555709166,0.860386473093263,1,35316,"protein_coding","Tchh","ENSMUSG00000052415"
