"","Subject","Interval","Date.Time","Light.Dark","Volume.O2","O2.In","O2.Out","Delta.O2","Accumulated.O2","Volume.CO2","CO2.In","CO2.Out","Delta.CO2","Accumulated.CO2","RER","Heat","Flow","Feed.Weight.1","Feed.Acc..1","X.Total","X.Ambulatory","Y.Total","Y.Ambulatory","Wheel","Wheel.Accumulated","Event.Log","X"
"2767","1752",307,"10/24/2014 10:51:01 PM","Dark",4071.442,20.86078,20.54567,0.3151135,18.18846,3509.918,0.03975527,0.3194732,0.2797179,15.92777,0.8620822,0.46167,0.4862684,0.3177567,-0.08736992,2823,1636,904,191,0,8,"",NA
"2768","1752",308,"10/24/2014 11:25:01 PM","Dark",3171.471,20.86078,20.61442,0.2463659,18.23616,2684.45,0.03981749,0.2552675,0.21545,15.96857,0.8464368,0.3581989,0.4828496,0.1195431,0.03217316,218,24,176,8,0,8,"",NA
"2769","1752",309,"10/24/2014 11:59:01 PM","Dark",3240.829,20.86078,20.61068,0.2501024,18.2784,2768.489,0.03981749,0.2601824,0.220365,16.00449,0.8542535,0.3667581,0.4868571,0.6312819,0.663455,213,24,148,11,0,8,"",NA
"2770","1752",310,"10/25/2014 12:33:01 AM","Dark",4640.711,20.86078,20.49474,0.3660444,18.33034,4326.548,0.03956863,0.385732,0.3461634,16.05125,0.9323027,0.5355549,0.4843336,-0.1811228,0.4823322,2539,1534,572,209,0,8,"",NA
"2771","1752",311,"10/25/2014 1:07:01 AM","Dark",4822.423,20.86078,20.48443,0.3763522,18.39268,4302.812,0.03925756,0.3827954,0.3435379,16.1081,0.892251,0.5509927,0.4853668,0.5198383,1.002171,5544,3783,1278,410,0,8,"",NA
"2772","1752",312,"10/25/2014 1:41:01 AM","Dark",4367.676,20.86078,20.52015,0.3406318,18.45322,3870.01,0.03882205,0.3480049,0.3091829,16.16193,0.8860572,0.49826,0.485054,-0.1208239,0.8813467,3670,1956,744,189,0,8,"",NA
"2773","1752",313,"10/25/2014 2:15:01 AM","Dark",2916.735,20.86078,20.63721,0.2235732,18.50118,2443.27,0.03875984,0.2326213,0.1938614,16.2035,0.8376731,0.3286957,0.4884099,-0.1322575,0.7490892,155,5,158,8,0,8,"",NA
"2774","1752",314,"10/25/2014 2:49:01 AM","Dark",2901.863,20.86078,20.63848,0.2223062,18.53951,2307.831,0.03832433,0.2230278,0.1847034,16.23479,0.7952927,0.3234971,0.4842209,-0.181468,0.5676212,170,28,116,8,0,8,"",NA
"2775","1752",315,"10/25/2014 3:23:01 AM","Dark",4181.758,20.86078,20.5337,0.3270812,18.58619,3850.176,0.03807547,0.3442969,0.3062215,16.27538,0.9207075,0.4812011,0.4872265,0.1159716,0.6835928,1363,872,365,67,0,8,"",NA
"2776","1752",316,"10/25/2014 3:57:01 AM","Dark",3022.023,20.86078,20.62642,0.2343572,18.63363,2750.408,0.03788883,0.2552675,0.2173787,16.31885,0.9101216,0.3468324,0.4903071,-0.07481861,0.6087742,1675,999,571,118,0,8,"",NA
"2777","1752",317,"10/25/2014 4:31:01 AM","Dark",2944.719,20.86078,20.63187,0.2289123,18.67294,2534.874,0.03737867,0.2403359,0.2029572,16.35366,0.8608204,0.3338018,0.4840049,0,0.6087742,50,15,63,3,0,8,"",NA
"2778","1752",318,"10/25/2014 5:05:01 AM","Dark",4031.614,20.86078,20.54383,0.31695,18.71891,3750.2,0.03757776,0.3367689,0.2991912,16.39508,0.9301983,0.4650198,0.4857241,0.0857296,0.6945038,1376,630,522,95,0,8,"",NA
"2779","1752",319,"10/25/2014 5:39:01 AM","Dark",4014.206,20.86078,20.54848,0.3123059,18.77191,3557.454,0.03813769,0.3216507,0.283513,16.44322,0.8862162,0.4579547,0.4862497,-0.4187517,0.2757521,3439,2243,942,230,0,8,"",NA
"2780","1752",320,"10/25/2014 6:13:01 AM","Dark",3413.473,20.86078,20.59773,0.2630474,18.82083,2881.172,0.03832433,0.2678349,0.2295105,16.48562,0.8440588,0.3852991,0.4864845,-0.2428379,0.03291416,3653,2319,1047,289,0,8,"",NA
"2781","1752",321,"10/25/2014 6:47:01 AM","Dark",2804.425,20.86078,20.64988,0.2109029,18.86178,2188.559,0.03842388,0.2109332,0.1725093,16.51901,0.7803952,0.3114381,0.4916596,0.03068066,0.06359482,1,0,1,0,0,8,"",NA
"2782","1752",322,"10/25/2014 7:21:01 AM","Light",2924.935,20.86078,20.63553,0.225248,18.89953,2446.222,0.03857319,0.2336291,0.1950559,16.54954,0.8363339,0.3295076,0.4860055,0,0.06359482,487,137,285,26,0,8,"",NA
"2783","1752",323,"10/25/2014 7:55:01 AM","Light",2856.621,20.86078,20.64528,0.2154986,18.93761,2324.736,0.03857319,0.2210493,0.1824761,16.58097,0.8138064,0.3199684,0.4937165,0,0.06359482,63,1,51,1,0,8,"",NA
"2784","1752",324,"10/25/2014 8:29:01 AM","Light",2743.036,20.86078,20.65222,0.2085654,18.9745,2197.371,0.03832433,0.2126503,0.174326,16.61076,0.8010724,0.3062454,0.4884884,0,0.06359482,102,2,23,1,0,8,"",NA
"2785","1752",325,"10/25/2014 9:03:01 AM","Light",3317.173,20.86078,20.60839,0.2523902,19.01443,2575.349,0.03801326,0.2435711,0.2055578,16.6422,0.7763686,0.3679974,0.4855358,0,0.06359482,623,188,410,16,0,8,"",NA
"2786","1752",326,"10/25/2014 9:37:01 AM","Light",2980.896,20.86078,20.63719,0.2235918,19.05591,2225.067,0.03757776,0.2138199,0.1762422,16.67382,0.7464424,0.3281366,0.4892834,0,0.06359482,21,2,13,1,0,8,"",NA
"2787","1752",327,"10/25/2014 10:11:01 AM","Light",2869.606,20.86078,20.64499,0.215787,19.09445,2221.355,0.03745332,0.2127747,0.1753214,16.70311,0.7740975,0.318159,0.4910234,0,0.06359482,131,17,58,8,0,8,"",NA
"2788","1752",328,"10/25/2014 10:45:01 AM","Light",3017.077,20.86078,20.63482,0.225958,19.13323,2303.169,0.03722935,0.2186976,0.1814682,16.73292,0.7633778,0.3335829,0.4918663,0,0.06359482,213,4,28,1,0,8,"",NA
"2789","1752",329,"10/25/2014 11:19:01 AM","Light",4157.487,20.86078,20.54666,0.3141225,19.18051,3227.609,0.03708004,0.2929074,0.2558274,16.76937,0.7763365,0.4612155,0.4889359,0.09048462,0.1540794,955,494,386,86,0,8,"",NA
"2790","1752",330,"10/25/2014 11:53:01 AM","Light",3061.406,20.86078,20.63101,0.229774,19.22805,2292.565,0.03676896,0.2183741,0.1816051,16.80572,0.74886,0.3372111,0.4892364,-0.03134632,0.1227331,1737,874,642,104,0,8,"",NA
"2791","1752",331,"10/25/2014 12:27:01 PM","Light",2808.762,20.86078,20.64837,0.2124162,19.26672,2127.072,0.03639567,0.2058564,0.1694608,16.83483,0.7572988,0.3100616,0.4864469,0,0.1227331,6,0,16,1,0,8,"",NA
"2792","1752",332,"10/25/2014 1:01:01 PM","Light",2698.611,20.86078,20.6552,0.2055849,19.30299,2075.563,0.03628369,0.2024222,0.1661385,16.86251,0.7691224,0.2988159,0.4841551,0,0.1227331,45,4,32,2,0,8,"",NA
"2793","1752",333,"10/25/2014 1:35:01 PM","Light",3190.967,20.86078,20.6198,0.2409808,19.3418,2483.394,0.03633346,0.2329946,0.1966611,16.89255,0.7782575,0.3541691,0.4893773,0.1374712,0.2602043,109,3,40,2,0,8,"",NA
"2794","1752",334,"10/25/2014 2:09:01 PM","Light",3036.524,20.86078,20.62999,0.2307948,19.38282,2376.01,0.03627124,0.2254665,0.1891953,16.92456,0.782477,0.3373943,0.4866911,0,0.2602043,913,109,491,24,0,8,"",NA
"2795","1752",335,"10/25/2014 2:43:01 PM","Light",2680.722,20.86078,20.65774,0.2030447,19.42048,2106.745,0.0365201,0.2035669,0.1670468,16.95409,0.7858872,0.2981223,0.4887521,0,0.2602043,4,0,13,2,0,8,"",NA
"2796","1752",336,"10/25/2014 3:17:01 PM","Light",3283.455,20.86078,20.61015,0.2506345,19.45978,2657.417,0.03653255,0.2478017,0.2112691,16.98548,0.8093355,0.3673574,0.487453,0.07486439,0.3350687,345,3,135,4,0,8,"",NA
"2797","1752",337,"10/25/2014 3:51:01 PM","Light",2780.806,20.86078,20.64321,0.2175725,19.49971,2520.48,0.03633346,0.237474,0.2011406,17.01959,0.9063848,0.3188507,0.4855922,0.1939945,0.5290632,563,195,207,35,0,8,"",NA
"2798","1752",338,"10/25/2014 4:25:01 PM","Light",2917.166,20.86078,20.63567,0.225115,19.53725,2544.999,0.03638323,0.2381584,0.2017752,17.05296,0.8724216,0.3316479,0.4887815,0.09943581,0.628499,85,4,44,4,0,8,"",NA
"2799","1752",339,"10/25/2014 4:59:01 PM","Light",4589.216,20.86078,20.50666,0.3541202,19.58673,4123.404,0.03602238,0.3610949,0.3250725,17.09691,0.8984986,0.5251685,0.4915469,-0.009430885,0.6190681,1171,691,317,54,0,8,"",NA
"2800","1752",340,"10/25/2014 5:33:01 PM","Light",3692.519,20.86078,20.57407,0.2867155,19.64127,3191.112,0.0360846,0.2911032,0.2550186,17.14508,0.8642101,0.418928,0.4849159,0.1761827,0.7952509,1671,938,481,118,0,8,"",NA
"2801","1752",341,"10/25/2014 6:07:01 PM","Light",3377.514,20.86078,20.60191,0.2588758,19.68784,2914.999,0.03583574,0.265844,0.2300082,17.1853,0.8630605,0.3830785,0.4911243,0.07454395,0.8697948,295,105,119,12,0,8,"",NA
"2802","1752",342,"10/25/2014 6:41:01 PM","Light",4884.016,20.86078,20.47659,0.3841931,19.74228,4523.469,0.03577353,0.3971795,0.361406,17.23432,0.926178,0.5627764,0.4850208,0.004588127,0.874383,3078,1843,791,171,0,8,"",NA
"2803","1752",343,"10/25/2014 7:15:01 PM","Dark",5274.783,20.86078,20.44992,0.4108627,19.80921,4768.216,0.03583574,0.4148485,0.3790128,17.29554,0.9039643,0.6044475,0.4875176,0.4019823,1.276365,4432,3013,1005,369,0,8,"",NA
"2804","1752",344,"10/25/2014 7:49:01 PM","Dark",5359.096,20.86078,20.44656,0.4142211,19.87926,4574.743,0.03620903,0.4009622,0.3647532,17.35708,0.8536409,0.606384,0.4860336,0.2800198,1.556385,3313,2129,748,182,0,8,"",NA
"2805","1752",345,"10/25/2014 8:23:01 PM","Dark",5324.867,20.86078,20.45032,0.4104599,19.94964,4474.208,0.03658232,0.3933844,0.3568021,17.41669,0.8402479,0.6004683,0.4859491,-0.08143139,1.474954,5416,3646,1311,471,0,8,"",NA
"2806","1752",346,"10/25/2014 8:57:01 PM","Dark",5295.793,20.86078,20.44942,0.4113626,20.01961,4666.05,0.03688095,0.4085648,0.3716839,17.4769,0.8810861,0.6033846,0.4864845,0.299057,1.774011,5074,3469,1212,369,0,8,"",NA
"2807","1752",347,"10/25/2014 9:31:01 PM","Dark",4882.087,20.86078,20.48123,0.3795502,20.08665,4310.979,0.03695561,0.3805059,0.3435504,17.53603,0.8830194,0.5565187,0.4862711,0.0001773834,1.774188,3808,2305,790,228,0,8,"",NA
"2808","1752",348,"10/25/2014 10:05:01 PM","Dark",4602.532,20.86078,20.50373,0.3570546,20.14912,3978.292,0.03739111,0.3550228,0.3176317,17.59063,0.8643701,0.5221931,0.4853668,0.1303768,1.904565,3535,2131,856,258,0,8,"",NA
"2809","1752",349,"10/25/2014 10:39:01 PM","Dark",3417.535,20.86078,20.59373,0.2670487,20.20193,2999.725,0.03757776,0.2781252,0.2405475,17.63658,0.8777452,0.3890552,0.4832535,0.1819048,2.08647,3271,1960,931,205,0,8,"",NA
"2810","1752",350,"10/25/2014 11:13:01 PM","Dark",2646.513,20.86078,20.65683,0.2039511,20.24187,2248.902,0.03782661,0.2167565,0.1789299,17.67115,0.8497606,0.2991599,0.4870668,0,2.08647,132,2,27,2,0,8,"",NA
"2811","1752",351,"10/25/2014 11:47:01 PM","Dark",3165.498,20.86078,20.61566,0.2451238,20.28016,2726.625,0.03782661,0.2552675,0.2174409,17.70393,0.8613573,0.3588772,0.4859397,-0.04792309,2.038547,740,220,665,45,0,8,"",NA
"2812","1752",352,"10/26/2014 12:21:01 AM","Dark",4746.627,20.86078,20.49108,0.3697012,20.33231,4363.675,0.03772707,0.3834301,0.345703,17.75066,0.9193212,0.5460131,0.4891425,0.07863235,2.117179,2751,1799,848,260,0,8,"",NA
"2813","1752",353,"10/26/2014 12:55:01 AM","Dark",4039.933,20.86078,20.54495,0.3158309,20.39018,3683.972,0.03757776,0.3309829,0.2934052,17.80367,0.9118893,0.4638608,0.4865596,-0.1425724,1.974607,3364,2074,945,261,0,8,"",NA
"2814","1752",354,"10/26/2014 1:29:01 AM","Dark",2499.542,20.86078,20.66552,0.1952635,20.43324,2312.299,0.03757776,0.2210867,0.1835089,17.84315,0.9250893,0.2879397,0.4882833,0.03987122,2.014478,1126,91,281,14,0,8,"",NA
"2815","1752",355,"10/26/2014 2:03:01 AM","Dark",2368.034,20.86078,20.67627,0.1845168,20.4653,2103.629,0.03722935,0.2050601,0.1678307,17.87223,0.8883441,0.270298,0.4857241,0.1130314,2.127509,955,42,30,1,0,8,"",NA
"2816","1752",356,"10/26/2014 2:37:01 AM","Dark",4049.433,20.86078,20.5435,0.3172783,20.5076,3785.162,0.0373289,0.3380007,0.3006718,17.91105,0.9347387,0.4676018,0.487837,0.2888689,2.416378,1720,626,432,45,0,8,"",NA
"2817","1752",357,"10/26/2014 3:11:01 AM","Dark",2493.573,20.86078,20.66335,0.1974282,20.55068,2356.372,0.0373289,0.2260638,0.1887349,17.95148,0.9449781,0.2886727,0.4838077,0.145854,2.562232,1335,844,364,87,0,8,"",NA
"2818","1752",358,"10/26/2014 3:45:01 AM","Dark",2767.581,20.86078,20.64877,0.212017,20.58534,2341.074,0.03751554,0.2228287,0.1853131,17.98243,0.8458921,0.3125387,0.4895651,0,2.562232,137,17,65,10,0,8,"",NA
"2819","1752",359,"10/26/2014 4:19:01 AM","Dark",4064.163,20.86078,20.53986,0.3209264,20.63036,3746.736,0.03777684,0.3385483,0.3007714,18.02255,0.921896,0.4678077,0.4827275,0.07870579,2.640938,2573,1465,521,142,0,8,"",NA
"2820","1752",360,"10/26/2014 4:53:01 AM","Dark",2785.878,20.86078,20.64478,0.2160059,20.67547,2487.435,0.03788883,0.2351721,0.1972833,18.0636,0.8928728,0.318354,0.4885995,0.06867504,2.709613,1485,737,573,82,0,8,"",NA
"2821","1752",361,"10/26/2014 5:27:01 AM","Dark",3642.047,20.86078,20.57438,0.2864059,20.71782,3389.012,0.0380257,0.3084612,0.2704355,18.10233,0.9305241,0.4201199,0.4856166,0.3063412,3.015954,744,331,170,38,0,8,"",NA
"2822","1752",362,"10/26/2014 6:01:01 AM","Dark",3835.341,20.86078,20.56317,0.2976176,20.76708,3358.755,0.03826212,0.3058481,0.267586,18.14678,0.8757384,0.4363981,0.4864187,0.1747484,3.190702,4228,2669,897,238,0,8,"",NA
"2823","1752",363,"10/26/2014 6:35:01 AM","Dark",2258.263,20.86078,20.68612,0.1746678,20.8072,1928.482,0.03832433,0.1921816,0.1538573,18.18159,0.8539667,0.2555446,0.4857331,-0.03060913,3.160093,294,92,248,30,0,8,"",NA
"2824","1752",364,"10/26/2014 7:09:01 AM","Light",2710.626,20.86078,20.6557,0.2050776,20.83994,2063.321,0.03826212,0.2025715,0.1643094,18.20788,0.7611971,0.299531,0.4866629,0,3.160093,31,2,12,1,0,8,"",NA
"2825","1752",365,"10/26/2014 7:43:01 AM","Light",3316.712,20.86078,20.6063,0.2544791,20.87965,2626.062,0.03875984,0.2494193,0.2106594,18.23878,0.7917664,0.3694091,0.4831032,0,3.160093,81,5,83,3,0,8,"",NA
"2826","1752",366,"10/26/2014 8:17:01 AM","Light",2625.372,20.86078,20.6634,0.1973785,20.91879,2030.766,0.03907091,0.1993363,0.1602654,18.26945,0.7735158,0.2910365,0.4910679,0,3.160093,174,1,34,0,0,8,"",NA
"2827","1752",367,"10/26/2014 8:51:01 AM","Light",2785.708,20.86078,20.65009,0.2106916,20.95444,2172.052,0.03907091,0.2112816,0.1722107,18.29714,0.7797126,0.3093051,0.4887984,0,3.160093,120,3,43,1,0,8,"",NA
"2828","1752",368,"10/26/2014 9:25:01 AM","Light",2836.335,20.86078,20.64723,0.2135539,20.99147,2173.041,0.03894648,0.2109705,0.172024,18.32576,0.766144,0.3138239,0.4895557,-0.02356911,3.136524,837,275,337,46,0,8,"",NA
"2831","1752",371,"10/26/2014 11:07:01 AM","Light",2460.819,20.86078,20.67468,0.1860984,21.09456,1878.245,0.041995,0.191435,0.14944,18.40586,0.7632602,0.272072,0.487095,0,3.136524,346,82,117,12,0,8,"",NA
"2832","1752",372,"10/26/2014 11:41:01 AM","Light",2790.548,20.86078,20.64995,0.2108346,21.12916,2111.816,0.04000413,0.2081086,0.1681045,18.43215,0.7567745,0.308009,0.4868602,0,3.136524,97,3,19,0,0,8,"",NA
"2833","1752",373,"10/26/2014 12:15:01 PM","Light",2756.833,20.86078,20.65027,0.2105162,21.1657,2238.583,0.03857319,0.2165076,0.1779345,18.46081,0.8120127,0.3086497,0.4875552,0,3.136524,78,0,26,1,0,8,"",NA
"2834","1752",374,"10/26/2014 12:49:01 PM","Light",2475.191,20.86078,20.67344,0.1873418,21.20016,1931.056,0.0373289,0.1905267,0.1531978,18.48827,0.7801642,0.2748595,0.4884944,0,3.136524,163,2,30,4,0,8,"",NA
"2835","1752",375,"10/26/2014 1:23:01 PM","Light",3351.814,20.86078,20.60666,0.2541173,21.23856,2640.792,0.03627124,0.2457735,0.2095022,18.5184,0.7878695,0.3729445,0.4884944,0,3.136524,246,19,32,10,0,8,"",NA
"2836","1752",376,"10/26/2014 1:57:01 PM","Light",2692.331,20.86078,20.65426,0.20652,21.27837,2307.102,0.03577352,0.2181999,0.1824264,18.55099,0.8569161,0.304891,0.4900911,0.252655,3.389179,818,337,315,46,0,8,"",NA
"2837","1752",377,"10/26/2014 2:31:01 PM","Light",2823.875,20.86078,20.64393,0.2168539,21.31471,2359.26,0.03528825,0.2229158,0.1876275,18.58173,0.8354688,0.3180528,0.4872828,0,3.389179,376,24,104,5,0,8,"",NA
"2838","1752",378,"10/26/2014 3:05:01 PM","Light",2868.814,20.86078,20.64225,0.2185349,21.35221,2240.594,0.03502695,0.2138946,0.1788677,18.61203,0.7810174,0.3186398,0.4854513,0,3.389179,7,1,132,1,0,8,"",NA
"2839","1752",379,"10/26/2014 3:39:01 PM","Light",2423.393,20.86078,20.67596,0.1848226,21.38707,1932.412,0.03479053,0.1886851,0.1538946,18.63951,0.7973992,0.270304,0.486616,0,3.389179,51,3,30,1,0,8,"",NA
"2840","1752",380,"10/26/2014 4:13:01 PM","Light",2795.209,20.86078,20.64605,0.2147363,21.42145,2395.013,0.03490252,0.2245707,0.1896681,18.66803,0.8568277,0.3165343,0.4893397,0.15448,3.543659,583,180,284,34,0,8,"",NA
"2841","1752",381,"10/26/2014 4:47:01 PM","Light",2878.306,20.86078,20.63824,0.2225387,21.45882,2509.867,0.03454167,0.2339278,0.1993861,18.70034,0.8719946,0.3271948,0.4878088,0,3.543659,188,4,189,2,0,8,"",NA
"2842","1752",382,"10/26/2014 5:21:01 PM","Light",4199.258,20.86078,20.53631,0.324475,21.50547,3815.481,0.03452922,0.3350891,0.3005599,18.74203,0.9086083,0.4817596,0.491932,0.3781681,3.921827,2053,1132,525,144,0,8,"",NA
"2843","1752",383,"10/26/2014 5:55:01 PM","Light",3081.81,20.86078,20.62173,0.2390548,21.55341,2717.101,0.0344919,0.2506014,0.2161095,18.78505,0.8816574,0.3511814,0.4872186,0,3.921827,644,5,237,9,0,8,"",NA
"2844","1752",384,"10/26/2014 6:29:01 PM","Light",4800.688,20.86078,20.48489,0.3758896,21.60537,4451.721,0.03459144,0.3885317,0.3539402,18.8323,0.927309,0.5533302,0.4873955,0.4777422,4.39957,3114,1968,756,216,0,8,"",NA
"2845","1752",385,"10/26/2014 7:03:01 PM","Dark",4995.722,20.86078,20.47155,0.3892288,21.6699,4504.104,0.03471587,0.3930111,0.3582953,18.89129,0.9015921,0.5721298,0.4871419,0.5724516,4.972021,3510,2324,909,277,0,8,"",NA
"2846","1752",386,"10/26/2014 7:37:01 PM","Dark",5060.172,20.86078,20.46389,0.3968906,21.73615,4740.964,0.03469098,0.4115138,0.3768228,18.9522,0.9369177,0.5846311,0.4875413,0.4778185,5.44984,4486,3038,1044,353,0,8,"",NA
"2847","1752",387,"10/26/2014 8:11:01 PM","Dark",4861.425,20.86078,20.47882,0.3819661,21.8015,4608.674,0.03502695,0.4011115,0.3660845,19.01379,0.9480088,0.5632132,0.487837,0.06646156,5.516301,3407,2084,826,189,0,8,"",NA
"2848","1752",388,"10/26/2014 8:45:01 PM","Dark",4013.347,20.86078,20.54753,0.3132521,21.85995,3663.135,0.03527581,0.3265035,0.2912276,19.06826,0.912738,0.4609057,0.4874237,0.4015293,5.91783,2245,1485,669,183,0,8,"",NA
"2849","1752",389,"10/26/2014 9:19:01 PM","Dark",3545.452,20.86078,20.58315,0.27763,21.90974,3195.786,0.03558688,0.2911032,0.2555164,19.11344,0.9013762,0.4060173,0.4846717,0.1558485,6.073679,223,87,152,8,0,8,"",NA
"2850","1752",390,"10/26/2014 9:53:01 PM","Dark",4983.228,20.86078,20.46762,0.3931667,21.96594,4744.485,0.03548734,0.4136042,0.3781169,19.16577,0.9520909,0.5779071,0.4862309,0.3447304,6.418409,4063,2795,1311,380,0,8,"",NA
"2851","1752",391,"10/26/2014 10:27:01 PM","Dark",5060.088,20.86078,20.4638,0.3969814,22.03211,4604.822,0.03558688,0.4037743,0.3681874,19.22736,0.9100279,0.5807241,0.484653,-0.0919075,6.326502,4912,3360,1204,401,0,8,"",NA
"2852","1752",392,"10/26/2014 11:01:01 PM","Dark",4619.487,20.86078,20.49796,0.362824,22.09586,4249.863,0.03546245,0.3749315,0.339469,19.28568,0.9199858,0.5314758,0.4851319,0.5014191,6.827921,4490,2940,1131,373,0,8,"",NA
"2853","1752",393,"10/26/2014 11:35:01 PM","Dark",3404.932,20.86078,20.59741,0.2633694,22.1487,2906.145,0.03558688,0.267474,0.2318871,19.3328,0.8535105,0.3852569,0.4856673,0.07521057,6.903131,1244,729,487,115,0,8,"",NA
"2854","1752",394,"10/27/2014 12:09:01 AM","Dark",2975.135,20.86078,20.63046,0.2303224,22.19073,2553.706,0.03548734,0.239216,0.2037287,19.36876,0.8583496,0.3370391,0.4857534,0,6.903131,135,10,63,1,0,8,"",NA
"2855","1752",395,"10/27/2014 12:43:01 AM","Dark",2787.344,20.86078,20.64286,0.2179182,22.22868,2519.71,0.03548734,0.2365159,0.2010286,19.40218,0.9039827,0.3194085,0.4857143,0,6.903131,151,30,262,7,0,8,"",NA
"2856","1752",396,"10/27/2014 1:17:01 AM","Dark",4428.783,20.86078,20.50871,0.3520673,22.27625,4266.485,0.03543757,0.377221,0.3417834,19.44691,0.9633539,0.5150368,0.4837231,0.2229519,7.126083,1882,1055,658,179,0,8,"",NA
"2857","1752",397,"10/27/2014 1:51:01 AM","Dark",4385.547,20.86078,20.51552,0.3452672,22.33431,3978.411,0.03552467,0.3549356,0.319411,19.50122,0.907164,0.5029502,0.4826667,0.2286634,7.354747,4319,2905,1001,353,0,8,"",NA
"2858","1752",398,"10/27/2014 2:25:01 AM","Dark",3173.909,20.86078,20.614,0.2467825,22.38409,2680.245,0.03563665,0.2510369,0.2154002,19.54507,0.8444618,0.3582947,0.4822015,-0.2058821,7.148865,2596,1677,830,242,0,8,"",NA
"2859","1752",399,"10/27/2014 2:59:01 AM","Dark",2858.028,20.86078,20.63752,0.2232599,22.42382,2473.904,0.03552467,0.2343633,0.1988386,19.57902,0.8655983,0.3243661,0.4821452,0,7.148865,3,0,53,3,0,8,"",NA
"2860","1752",400,"10/27/2014 3:33:01 AM","Dark",3474.793,20.86078,20.59351,0.2672687,22.46555,2961.344,0.03553711,0.2705723,0.2350352,19.61483,0.8522361,0.3930346,0.4882637,0,7.148865,339,41,256,18,0,8,"",NA
"2861","1752",401,"10/27/2014 4:07:01 AM","Dark",4319.405,20.86078,20.519,0.3417819,22.5169,4052.961,0.03577353,0.3606594,0.3248859,19.66105,0.9383147,0.4992189,0.4834188,0.231348,7.380213,2462,1316,619,233,0,8,"",NA
"2862","1752",402,"10/27/2014 4:41:01 AM","Dark",4264.16,20.86078,20.52956,0.331223,22.57345,3714.488,0.03583574,0.3323517,0.2965159,19.71222,0.8710949,0.4846234,0.4854513,0.6115837,7.991796,2793,1643,717,242,0,8,"",NA
"2863","1752",403,"10/27/2014 5:15:01 AM","Dark",3411.956,20.86078,20.59369,0.2670897,22.624,3006.295,0.03577353,0.2771049,0.2413314,19.75648,0.881106,0.3887486,0.4827369,0,7.991796,361,96,127,9,0,8,"",NA
"2864","1752",404,"10/27/2014 5:49:01 AM","Dark",4216.846,20.86078,20.53076,0.3300268,22.67427,3838.854,0.03583574,0.3420157,0.30618,19.80158,0.9103614,0.4839891,0.4858608,0.4744978,8.466294,4324,2760,1278,417,0,8,"",NA
"2865","1752",405,"10/27/2014 6:23:01 AM","Dark",2981.274,20.86078,20.63161,0.2291735,22.72167,2689.036,0.03583574,0.2468685,0.2110327,19.84457,0.9019757,0.34146,0.4937823,0.03147411,8.497768,2405,1117,811,245,0,8,"",NA
"2866","1752",406,"10/27/2014 6:57:01 AM","Dark",2615.679,20.86078,20.6577,0.2030857,22.75853,2409.192,0.03577353,0.2259643,0.1901907,19.87815,0.9210579,0.3010164,0.4908707,0,8.497768,44,1,61,2,0,8,"",NA
"2867","1752",407,"10/27/2014 7:31:01 AM","Light",2868.459,20.86078,20.63924,0.2215464,22.79466,2444.118,0.03540023,0.2301949,0.1947947,19.91012,0.8520666,0.324438,0.486232,0,8.497768,289,67,196,12,0,8,"",NA
"2868","1752",408,"10/27/2014 8:05:01 AM","Light",2870.174,20.86078,20.638,0.2227861,22.83246,2682.346,0.03546245,0.2465574,0.2110949,19.9439,0.9345589,0.3314139,0.4924016,0,8.497768,90,7,70,6,0,8,"",NA
"2869","1752",409,"10/27/2014 8:39:01 AM","Light",2801.962,20.86078,20.64583,0.2149515,22.86983,2470.995,0.03602238,0.2303815,0.1943592,19.97784,0.8818803,0.3193098,0.492674,0,8.497768,169,31,25,4,0,8,"",NA
"2871","1751",1,"10/17/2014 5:28:01 PM","Light",4669.718,20.86078,20.50071,0.3600748,0.0001491715,4213.792,0.04547904,0.3771712,0.3316922,0.0001346072,0.9023654,0.5291464,0.4870076,0.5341238,0.5341238,463,135,288,55,0,0,"",NA
"2872","1751",2,"10/17/2014 6:02:01 PM","Light",4704.548,20.86078,20.50409,0.356694,0.06123868,4209.684,0.0507673,0.3771214,0.3263541,0.05502752,0.8948116,0.5320861,0.4944961,0.2438151,0.7779389,2679,1446,1463,721,0,0,"",NA
"2873","1751",3,"10/17/2014 6:36:01 PM","Light",5027.638,20.86078,20.4735,0.3872879,0.1246653,4523.753,0.04746991,0.403401,0.3559311,0.1119454,0.8997769,0.5693352,0.4872283,0.1467133,0.9246522,5025,3120,2917,1662,0,0,"",NA
"2874","1751",4,"10/17/2014 7:10:01 PM","Dark",5272.841,20.86078,20.45401,0.4067707,0.191794,4858.012,0.04520944,0.4262463,0.3810368,0.1730886,0.9213272,0.6003221,0.488748,0.06974286,0.994395,5114,2941,3089,1770,0,0,"",NA
"2875","1751",5,"10/17/2014 7:44:01 PM","Dark",5007.509,20.86078,20.47329,0.3874968,0.2587833,4576.497,0.04411031,0.4047448,0.3606345,0.2345657,0.9139268,0.5690635,0.4864751,0.6493225,1.643718,5565,3526,3326,1977,0,0,"",NA
"2876","1751",6,"10/17/2014 8:18:01 PM","Dark",5087.14,20.86078,20.46409,0.3966967,0.3245681,4752.642,0.04355038,0.419328,0.3757776,0.2953634,0.9342463,0.581042,0.4848352,0.5111797,2.154897,5961,3609,3267,1946,0,0,"",NA
